timestamp,function_code,address,device_id,time_delta,label
2026-09-16 22:42:06,3,40001,2,2.0,0
2026-09-16 22:42:08,3,40001,2,2.0,0
2026-09-16 22:42:10,3,40001,2,2.0,0
2026-09-16 22:42:12,3,40001,2,2.0,0
2026-09-16 22:42:14,3,40001,2,2.0,0
2026-09-16 22:42:16,3,40001,2,2.0,0
2026-09-16 22:42:18,3,40001,2,2.0,0
2026-09-16 22:42:20,3,40001,2,2.0,0
2026-09-16 22:42:22,3,40001,2,2.0,0
2026-09-16 22:42:24,3,40001,2,2.0,0
2026-09-16 22:42:26,3,40001,2,2.0,0
2026-09-16 22:42:28,3,40001,2,2.0,0
2026-09-16 22:42:30,3,40001,2,2.0,0
2026-09-16 22:42:32,3,40001,2,2.0,0
2026-09-16 22:42:34,3,40001,2,2.0,0
2026-09-16 22:42:36,3,40001,2,2.0,0
2026-09-16 22:42:38,3,40001,2,2.0,0
2026-09-16 22:42:40,3,40001,2,2.0,0
2026-09-16 22:42:42,3,40001,2,2.0,0
2026-09-16 22:42:44,3,40001,2,2.0,0
2026-09-16 22:42:46,3,40001,2,2.0,0
2026-09-16 22:42:48,3,40001,2,2.0,0
2026-09-16 22:42:50,3,40001,2,2.0,0
2026-09-16 22:42:53,3,40001,2,3.0,0
2026-09-16 22:42:55,3,40001,2,2.0,0
2026-09-16 22:42:57,3,40001,2,2.0,0
2026-09-16 22:42:59,3,40001,2,2.0,0
2026-09-16 22:43:01,3,40001,2,2.0,0
2026-09-16 22:43:03,3,40001,2,2.0,0
2026-09-16 22:43:05,3,40001,2,2.0,0
2026-09-16 22:43:07,3,40001,2,2.0,0
2026-09-16 22:43:09,3,40001,2,2.0,0
2026-09-16 22:43:11,3,40001,2,2.0,0
2026-09-16 22:43:13,3,40001,2,2.0,0
2026-09-16 22:43:15,3,40001,2,2.0,0
2026-09-16 22:43:17,3,40001,2,2.0,0
2026-09-16 22:43:19,3,40001,2,2.0,0
2026-09-16 22:43:21,3,40001,2,2.0,0
2026-09-16 22:43:23,3,40001,2,2.0,0
2026-09-16 22:43:25,3,40001,2,2.0,0
2026-09-16 22:43:27,3,40001,2,2.0,0
2026-09-16 22:43:29,3,40001,2,2.0,0
2026-09-16 22:43:31,3,40001,2,2.0,0
2026-09-16 22:43:33,3,40001,2,2.0,0
2026-09-16 22:43:35,3,40001,2,2.0,0
2026-09-16 22:43:37,3,40001,2,2.0,0
2026-09-16 22:43:39,3,40001,2,2.0,0
2026-09-16 22:43:41,3,40001,2,2.0,0
2026-09-16 22:43:43,3,40001,2,2.0,0
2026-09-16 22:43:45,3,40001,2,2.0,0
2026-09-16 22:43:47,3,40001,2,2.0,0
2026-09-16 22:43:49,3,40001,2,2.0,0
2026-09-16 22:43:51,3,40001,2,2.0,0
2026-09-16 22:43:53,3,40001,2,2.0,0
2026-09-16 22:43:55,3,40001,2,2.0,0
2026-09-16 22:43:57,3,40001,2,2.0,0
2026-09-16 22:43:59,3,40001,2,2.0,0
2026-09-16 22:44:01,3,40001,2,2.0,0
2026-09-16 22:44:03,3,40001,2,2.0,0
2026-09-16 22:44:05,3,40001,2,2.0,0
2026-09-16 22:44:07,3,40001,2,2.0,0
2026-09-16 22:44:09,3,40001,2,2.0,0
2026-09-16 22:44:11,3,40001,2,2.0,0
2026-09-16 22:44:13,3,40001,2,2.0,0
2026-09-16 22:44:15,3,40001,2,2.0,0
2026-09-16 22:44:18,3,40001,2,3.0,0
2026-09-16 22:44:20,3,40001,2,2.0,0
2026-09-16 22:44:22,3,40001,2,2.0,0
2026-09-16 22:44:24,3,40001,2,2.0,0
2026-09-16 22:44:26,3,40001,2,2.0,0
2026-09-16 22:44:28,3,40001,2,2.0,0
2026-09-16 22:44:30,3,40001,2,2.0,0
2026-09-16 22:44:32,3,40001,2,2.0,0
2026-09-16 22:44:34,3,40001,2,2.0,0
2026-09-16 22:44:36,3,40001,2,2.0,0
2026-09-16 22:44:38,3,40001,2,2.0,0
2026-09-16 22:44:40,3,40001,2,2.0,0
2026-09-16 22:44:42,3,40001,2,2.0,0
2026-09-16 22:44:44,3,40001,2,2.0,0
2026-09-16 22:44:46,3,40001,2,2.0,0
2026-09-16 22:44:48,3,40001,2,2.0,0
2026-09-16 22:44:50,3,40001,2,2.0,0
2026-09-16 22:44:52,3,40001,2,2.0,0
2026-09-16 22:44:54,3,40001,2,2.0,0
2026-09-16 22:44:56,3,40001,2,2.0,0
2026-09-16 22:44:58,3,40001,2,2.0,0
2026-09-16 22:45:00,3,40001,2,2.0,0
2026-09-16 22:45:02,3,40001,2,2.0,0
2026-09-16 22:45:04,3,40001,2,2.0,0
2026-09-16 22:45:06,3,40001,2,2.0,0
2026-09-16 22:45:08,3,40001,2,2.0,0
2026-09-16 22:45:10,3,40001,2,2.0,0
2026-09-16 22:45:12,3,40001,2,2.0,0
2026-09-16 22:45:14,3,40001,2,2.0,0
2026-09-16 22:45:16,3,40001,2,2.0,0
2026-09-16 22:45:18,3,40001,2,2.0,0
2026-09-16 22:45:20,3,40001,2,2.0,0
2026-09-16 22:45:22,3,40001,2,2.0,0
2026-09-16 22:45:24,3,40001,2,2.0,0
2026-09-16 22:45:26,3,40001,2,2.0,0
2026-09-16 22:45:28,3,40001,2,2.0,0
2026-09-16 22:45:30,3,40001,2,2.0,0
2026-09-16 22:45:32,3,40001,2,2.0,0
2026-09-16 22:45:35,3,40001,2,3.0,0
2026-09-16 22:45:37,3,40001,2,2.0,0
2026-09-16 22:45:39,3,40001,2,2.0,0
2026-09-16 22:45:41,3,40001,2,2.0,0
2026-09-16 22:45:43,3,40001,2,2.0,0
2026-09-16 22:45:45,3,40001,2,2.0,0
2026-09-16 22:45:47,3,40001,2,2.0,0
2026-09-16 22:45:49,3,40001,2,2.0,0
2026-09-16 22:45:51,3,40001,2,2.0,0
2026-09-16 22:45:53,3,40001,2,2.0,0
2026-09-16 22:45:55,3,40001,2,2.0,0
2026-09-16 22:45:57,3,40001,2,2.0,0
2026-09-16 22:45:59,3,40001,2,2.0,0
2026-09-16 22:46:01,3,40001,2,2.0,0
2026-09-16 22:46:03,3,40001,2,2.0,0
2026-09-16 22:46:05,3,40001,2,2.0,0
2026-09-16 22:46:07,3,40001,2,2.0,0
2026-09-16 22:46:09,3,40001,2,2.0,0
2026-09-16 22:46:11,3,40001,2,2.0,0
2026-09-16 22:46:13,3,40001,2,2.0,0
2026-09-16 22:46:15,3,40001,2,2.0,0
2026-09-16 22:46:17,3,40001,2,2.0,0
2026-09-16 22:46:19,3,40001,2,2.0,0
2026-09-16 22:46:21,3,40001,2,2.0,0
2026-09-16 22:46:23,3,40001,2,2.0,0
2026-09-16 22:46:25,3,40001,2,2.0,0
2026-09-16 22:46:27,3,40001,2,2.0,0
2026-09-16 22:46:29,3,40001,2,2.0,0
2026-09-16 22:46:31,3,40001,2,2.0,0
2026-09-16 22:46:33,3,40001,2,2.0,0
2026-09-16 22:46:35,3,40001,2,2.0,0
2026-09-16 22:46:37,3,40001,2,2.0,0
2026-09-16 22:46:39,3,40001,2,2.0,0
2026-09-16 22:46:41,3,40001,2,2.0,0
2026-09-16 22:46:43,3,40001,2,2.0,0
2026-09-16 22:46:45,3,40001,2,2.0,0
2026-09-16 22:46:47,3,40001,2,2.0,0
2026-09-16 22:46:50,3,40001,2,3.0,0
2026-09-16 22:46:52,3,40001,2,2.0,0
2026-09-16 22:46:54,3,40001,2,2.0,0
2026-09-16 22:46:56,3,40001,2,2.0,0
2026-09-16 22:46:58,3,40001,2,2.0,0
2026-09-16 22:47:00,3,40001,2,2.0,0
2026-09-16 22:47:02,3,40001,2,2.0,0
2026-09-16 22:47:04,3,40001,2,2.0,0
2026-09-16 22:47:06,3,40001,2,2.0,0
2026-09-16 22:47:08,3,40001,2,2.0,0
2026-09-16 22:47:10,3,40001,2,2.0,0
2026-09-16 22:47:12,3,40001,2,2.0,0
2026-09-16 22:47:14,3,40001,2,2.0,0
2026-09-16 22:47:16,3,40001,2,2.0,0
2026-09-16 22:47:18,3,40001,2,2.0,0
2026-09-16 22:47:20,3,40001,2,2.0,0
2026-09-16 22:47:22,3,40001,2,2.0,0
2026-09-16 22:47:24,3,40001,2,2.0,0
2026-09-16 22:47:26,3,40001,2,2.0,0
2026-09-16 22:47:28,3,40001,2,2.0,0
2026-09-16 22:47:30,3,40001,2,2.0,0
2026-09-16 22:47:32,3,40001,2,2.0,0
2026-09-16 22:47:34,3,40001,2,2.0,0
2026-09-16 22:47:36,3,40001,2,2.0,0
2026-09-16 22:47:38,3,40001,2,2.0,0
2026-09-16 22:47:40,3,40001,2,2.0,0
2026-09-16 22:47:42,3,40001,2,2.0,0
2026-09-16 22:47:44,3,40001,2,2.0,0
2026-09-16 22:47:46,3,40001,2,2.0,0
2026-09-16 22:47:48,3,40001,2,2.0,0
2026-09-16 22:47:50,3,40001,2,2.0,0
2026-09-16 22:47:52,3,40001,2,2.0,0
2026-09-16 22:47:54,3,40001,2,2.0,0
2026-09-16 22:47:56,3,40001,2,2.0,0
2026-09-16 22:47:58,3,40001,2,2.0,0
2026-09-16 22:48:01,3,40001,2,3.0,0
2026-09-16 22:48:03,3,40001,2,2.0,0
2026-09-16 22:48:05,3,40001,2,2.0,0
2026-09-16 22:48:07,3,40001,2,2.0,0
2026-09-16 22:48:09,3,40001,2,2.0,0
2026-09-16 22:48:11,3,40001,2,2.0,0
2026-09-16 22:48:13,3,40001,2,2.0,0
2026-09-16 22:48:15,3,40001,2,2.0,0
2026-09-16 22:48:17,3,40001,2,2.0,0
2026-09-16 22:48:19,3,40001,2,2.0,0
2026-09-16 22:48:21,3,40001,2,2.0,0
2026-09-16 22:48:23,3,40001,2,2.0,0
2026-09-16 22:48:25,3,40001,2,2.0,0
2026-09-16 22:48:27,3,40001,2,2.0,0
2026-09-16 22:48:29,3,40001,2,2.0,0
2026-09-16 22:48:31,3,40001,2,2.0,0
2026-09-16 22:48:33,3,40001,2,2.0,0
2026-09-16 22:48:35,3,40001,2,2.0,0
2026-09-16 22:48:37,3,40001,2,2.0,0
2026-09-16 22:48:39,3,40001,2,2.0,0
2026-09-16 22:48:41,3,40001,2,2.0,0
2026-09-16 22:48:43,3,40001,2,2.0,0
2026-09-16 22:48:45,3,40001,2,2.0,0
2026-09-16 22:48:47,3,40001,2,2.0,0
2026-09-16 22:48:49,3,40001,2,2.0,0
2026-09-16 22:48:51,3,40001,2,2.0,0
2026-09-16 22:48:53,3,40001,2,2.0,0
2026-09-16 22:48:55,3,40001,2,2.0,0
2026-09-16 22:48:57,3,40001,2,2.0,0
2026-09-16 22:48:59,3,40001,2,2.0,0
2026-09-16 22:49:01,3,40001,2,2.0,0
2026-09-16 22:49:03,3,40001,2,2.0,0
2026-09-16 22:49:05,3,40001,2,2.0,0
2026-09-16 22:49:07,3,40001,2,2.0,0
2026-09-16 22:49:09,3,40001,2,2.0,0
2026-09-16 22:49:11,3,40001,2,2.0,0
2026-09-16 22:49:14,3,40001,2,3.0,0
2026-09-16 22:49:16,3,40001,2,2.0,0
2026-09-16 22:49:18,3,40001,2,2.0,0
2026-09-16 22:49:20,3,40001,2,2.0,0
2026-09-16 22:49:22,3,40001,2,2.0,0
2026-09-16 22:49:24,3,40001,2,2.0,0
2026-09-16 22:49:26,3,40001,2,2.0,0
2026-09-16 22:49:28,3,40001,2,2.0,0
2026-09-16 22:49:30,3,40001,2,2.0,0
2026-09-16 22:49:32,3,40001,2,2.0,0
2026-09-16 22:49:34,3,40001,2,2.0,0
2026-09-16 22:49:36,3,40001,2,2.0,0
2026-09-16 22:49:38,3,40001,2,2.0,0
2026-09-16 22:49:40,3,40001,2,2.0,0
2026-09-16 22:49:42,3,40001,2,2.0,0
2026-09-16 22:49:44,3,40001,2,2.0,0
2026-09-16 22:49:46,3,40001,2,2.0,0
2026-09-16 22:49:48,3,40001,2,2.0,0
2026-09-16 22:49:50,3,40001,2,2.0,0
2026-09-16 22:49:52,3,40001,2,2.0,0
2026-09-16 22:49:54,3,40001,2,2.0,0
2026-09-16 22:49:56,3,40001,2,2.0,0
2026-09-16 22:49:58,3,40001,2,2.0,0
2026-09-16 22:50:00,3,40001,2,2.0,0
2026-09-16 22:50:02,3,40001,2,2.0,0
2026-09-16 22:50:04,3,40001,2,2.0,0
2026-09-16 22:50:06,3,40001,2,2.0,0
2026-09-16 22:50:08,3,40001,2,2.0,0
2026-09-16 22:50:10,3,40001,2,2.0,0
2026-09-16 22:50:12,3,40001,2,2.0,0
2026-09-16 22:50:14,3,40001,2,2.0,0
2026-09-16 22:50:16,3,40001,2,2.0,0
2026-09-16 22:50:18,3,40001,2,2.0,0
2026-09-16 22:50:21,3,40001,2,3.0,0
2026-09-16 22:50:23,3,40001,2,2.0,0
2026-09-16 22:50:25,3,40001,2,2.0,0
2026-09-16 22:50:27,3,40001,2,2.0,0
2026-09-16 22:50:29,3,40001,2,2.0,0
2026-09-16 22:50:31,3,40001,2,2.0,0
2026-09-16 22:50:33,3,40001,2,2.0,0
2026-09-16 22:50:35,3,40001,2,2.0,0
2026-09-16 22:50:37,3,40001,2,2.0,0
2026-09-16 22:50:39,3,40001,2,2.0,0
2026-09-16 22:50:41,3,40001,2,2.0,0
2026-09-16 22:50:43,3,40001,2,2.0,0
2026-09-16 22:50:45,3,40001,2,2.0,0
2026-09-16 22:50:47,3,40001,2,2.0,0
2026-09-16 22:50:49,3,40001,2,2.0,0
2026-09-16 22:50:51,3,40001,2,2.0,0
2026-09-16 22:50:53,3,40001,2,2.0,0
2026-09-16 22:50:55,3,40001,2,2.0,0
2026-09-16 22:50:57,3,40001,2,2.0,0
2026-09-16 22:50:59,3,40001,2,2.0,0
2026-09-16 22:51:01,3,40001,2,2.0,0
2026-09-16 22:51:03,3,40001,2,2.0,0
2026-09-16 22:51:05,3,40001,2,2.0,0
2026-09-16 22:51:07,3,40001,2,2.0,0
2026-09-16 22:51:09,3,40001,2,2.0,0
2026-09-16 22:51:11,3,40001,2,2.0,0
2026-09-16 22:51:13,3,40001,2,2.0,0
2026-09-16 22:51:15,3,40001,2,2.0,0
2026-09-16 22:51:17,3,40001,2,2.0,0
2026-09-16 22:51:19,3,40001,2,2.0,0
2026-09-16 22:51:21,3,40001,2,2.0,0
2026-09-16 22:51:23,3,40001,2,2.0,0
2026-09-16 22:51:25,3,40001,2,2.0,0
2026-09-16 22:51:27,3,40001,2,2.0,0
2026-09-16 22:51:29,3,40001,2,2.0,0
2026-09-16 22:51:31,3,40001,2,2.0,0
2026-09-16 22:51:34,3,40001,2,3.0,0
2026-09-16 22:51:36,3,40001,2,2.0,0
2026-09-16 22:51:38,3,40001,2,2.0,0
2026-09-16 22:51:40,3,40001,2,2.0,0
2026-09-16 22:51:42,3,40001,2,2.0,0
2026-09-16 22:51:44,3,40001,2,2.0,0
2026-09-16 22:51:46,3,40001,2,2.0,0
2026-09-16 22:51:48,3,40001,2,2.0,0
2026-09-16 22:51:50,3,40001,2,2.0,0
2026-09-16 22:51:52,3,40001,2,2.0,0
2026-09-16 22:51:54,3,40001,2,2.0,0
2026-09-16 22:51:56,3,40001,2,2.0,0
2026-09-16 22:51:58,3,40001,2,2.0,0
2026-09-16 22:52:00,3,40001,2,2.0,0
2026-09-16 22:52:02,3,40001,2,2.0,0
2026-09-16 22:57:39,3,40001,2,2.0,0
2026-09-16 22:57:41,3,40001,2,2.0,0
2026-09-16 22:57:43,3,40001,2,2.0,0
2026-09-16 22:57:45,3,40001,2,2.0,0
2026-09-16 22:57:47,3,40001,2,2.0,0
2026-09-16 22:57:49,3,40001,2,2.0,0
2026-09-16 22:57:51,3,40001,2,2.0,0
2026-09-16 22:57:53,3,40001,2,2.0,0
2026-08-12 05:45:52,6,40001,2,0.0,1
2026-08-12 05:45:52,6,40001,2,0.0,1
2026-08-12 05:45:53,6,40001,2,1.0,1
2026-08-12 05:45:53,6,40001,2,0.0,1
2026-08-12 05:45:54,6,40001,2,1.0,1
2026-08-12 05:45:54,6,40001,2,0.0,1
2026-08-12 05:45:55,6,40001,2,1.0,1
2026-08-12 05:45:55,6,40001,2,0.0,1
2026-08-12 05:45:56,6,40001,2,1.0,1
2026-08-12 05:45:56,6,40001,2,0.0,1
2026-08-12 05:45:57,6,40001,2,1.0,1
2026-08-12 05:45:57,6,40001,2,0.0,1
2026-08-12 05:45:58,6,40001,2,1.0,1
2026-08-12 05:45:58,6,40001,2,0.0,1
2026-08-12 05:45:59,6,40001,2,1.0,1
2026-08-12 05:45:59,6,40001,2,0.0,1
2026-08-12 05:46:00,6,40001,2,1.0,1
2026-08-12 05:46:00,6,40001,2,0.0,1
2026-08-12 05:46:01,6,40001,2,1.0,1
2026-08-12 05:46:01,6,40001,2,0.0,1
2026-08-12 05:46:02,6,40001,2,1.0,1
2026-08-12 05:46:02,6,40001,2,0.0,1
2026-08-12 05:46:03,6,40001,2,1.0,1
2026-08-12 05:46:03,6,40001,2,0.0,1
2026-08-12 05:46:04,6,40001,2,1.0,1
2026-08-12 05:46:04,6,40001,2,0.0,1
2026-08-12 05:46:05,6,40001,2,1.0,1
2026-08-12 05:46:05,6,40001,2,0.0,1
